"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6","auc7","auc8","auc9","auc10"
"new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_of_used","sald0_quantile_diff_3","f_diff_var_15_var_36_rank","f_diff_var_15_var_36_cutpoint_smaller","new_num_var5_0","f_ratio_num_var42_saldo_var42","abs_f_diff_saldo_var5_30","abs_f_ratio_num_var5_saldo_var5","var38","var15","new_ind_var5_0","saldo_medio_var5_ult3","imp_trans_var37_ult1","num_quantile_diff_1","new_num_var30_0","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15_ratio","f_num_3_sum_num","saldo_var42","0.838122","0.837121","0.832309","0.804092","0.81751","0.82711","0.835605","0.821139","0.829477","0.82807"
"sald0_quantile_diff_2","f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","num_var45_ult3","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_ult13","max.saldo","new_ind_var30_0","nonzerocount.saldo","var15","f_diff_num_var45_ult13","new_ftr_ult1_ult3_ratio_num_var45","num_var4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_ult3","num_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","0.831255","0.832634","0.830007","0.809657","0.829074","0.806886","0.807414","0.814991","0.801737","0.836339"
"num_of_used","f_num_quan_70_sum_saldo","new_num_var30_0","abs_f_diff_saldo_var5_42","ind_var30","new_ind_group5_sum","var38_ratio","new_num_group5_prcnt","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_medio_var5_8_ult11","f_diff_num_var22_ult3_num_med_var45_ult3","num_quantile_diff_3","f_diff_var_15_var_36_less_60","var15_ratio","f_diff_var_15_larger","var15","num_var22_hace3","f_diff_var_15_var_36_cutpoint_smaller","num_quantile_diff_1","saldo_var42","0.842598","0.83979","0.834571","0.803182","0.833045","0.829014","0.836621","0.81419","0.832332","0.84587"
"imp_op_var39_comer_ult1","num_var45_hace3","f_num_non_zero_sum_ind","var38_ratio","num_of_used","new_ind_group5_sum","new_num_group5_prcnt","abs_f_diff_num_var30_4","num_var45_hace2","abs_f_ratio_num_var30_saldo_var30","var36","f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var8","var15","f_diff_num_var30_4","var38","new_ind_var30_0","saldo_var42","f_diff_var_15_var_36_rank","saldo_var5","0.832725","0.84174","0.83523","0.811097","0.827011","0.827758","0.834447","0.822931","0.830703","0.839895"
"abs_f_diff_saldo_var5_42","num_var45_ult3","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_rank","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_hace2","num_var45_hace2","var38_ratio","var15_ratio","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var41_efect_ult3","new_ind_var5_0","f_diff_var_15_var_36_less_60","new_ind_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_larger","f_diff_var_15_var_38","new_ind_0_group5_sum","f_diff_saldo_medio_var5_8_ult11","f_diff_imp_op_var41_efect_comer_ult1","0.813599","0.84006","0.808138","0.825543","0.83274","0.830358","0.836503","0.823518","0.831119","0.847212"
"f_num_3_sum_num","var38_ratio","num_var22_ult1","var38","num_meses_var39_vig_ult3","var15_ratio","new_num_group5_sum","saldo_var42","saldo_medio_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_group5_sum","saldo_medio_var5_hace2","imp_trans_var37_ult1","new_num_sum","f_diff_var_15_var_38","new_ftr_ult1_ult3_ratio_num_var22","f_diff_num_var45_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","nonzerocount.saldo","saldo_medio_var5_ult1","0.841309","0.820877","0.835883","0.826237","0.827825","0.828163","0.835908","0.805096","0.832239","0.843274"
"sald0_quantile_diff_1","abs_f_diff_saldo_var5_30","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_medio_var5_ult13","f_num_quan_70_sum_saldo","var38_ratio","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","ind_var30","f_diff_num_var30_4","new_num_group5_sum","f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_var30_0","f_diff_var_15_larger","f_ratio_num_var42_saldo_var42","f_diff_saldo_medio_var5_8_ult11","saldo_var8","n0","f_diff_saldo_medio_var5_ult13","abs_f_ratio_num_var30_saldo_var30","0.841205","0.812684","0.834624","0.823025","0.835719","0.825614","0.834404","0.824088","0.830546","0.844395"
"f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","max.saldo","imp_op_var41_comer_ult1","num_var35","new_num_prcnt","imp_op_var39_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_8_ult11","imp_op_var41_comer_ult3","ind_comb_rank","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_num_var30_4","saldo_medio_var5_hace3","sald0_quantile_diff_2","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","var15_ratio","sald0_quantile_diff_1","0.82412","0.824226","0.82791","0.812053","0.821731","0.8038","0.825818","0.808745","0.813176","0.83053"
"max.saldo","f_num_quan_70_sum_saldo","new_ftr_ult1_ult3_ratio_num_var45","saldo_medio_var8_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_ult13","f_diff_num_var30_4","imp_op_var41_comer_ult3","nonzerocount.saldo","f_ratio_num_var42_saldo_var42","ind_comb_rank","f_diff_var_15_var_36_cutpoint_smaller","nonzerocount.num","var38_ratio","f_diff_var_15_var_36_less_60","num_of_used","f_diff_var_15_var_38","n0","saldo_var42","num_meses_var5_ult3","0.834625","0.804105","0.829768","0.807457","0.81777","0.81643","0.827163","0.816661","0.826169","0.837361"
"saldo_medio_var5_ult1","new_num_group5_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_var30_0","abs_f_diff_saldo_medio_var5_ult13","new_num_sum","num_of_used","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_comb_rank","saldo_var42","num_var45_ult1","num_var45_hace2","num_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","var38","f_diff_var_15_var_36_cutpoint_smaller","f_diff_num_var30_4","abs_f_diff_num_var30_4","f_diff_var_15_var_36_rank","0.836286","0.81139","0.834548","0.80515","0.823409","0.82372","0.830461","0.821057","0.826054","0.839227"
"new_ind_0_group5_sum","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_36_cutpoint_smaller","abs_f_ratio_num_var30_saldo_var30","new_ind_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var38","f_num_non_zero_sum_ind","num_var5","var15","new_num_prcnt","abs_f_diff_saldo_medio_var5_ult13","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var36","max.saldo","new_ind_var30_0","imp_op_var41_ult1","new_ftr_ult1_ult3_ratio_num_var45","imp_ent_var16_ult1","saldo_medio_var8_ult1","0.839154","0.842333","0.837094","0.817702","0.820228","0.820037","0.832265","0.810641","0.833457","0.847298"
"saldo_medio_var5_hace2","ind_comb_rank","num_var22_ult3","f_diff_var_15_var_36_rank","new_ind_sum","abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_1","new_ind_group5_sum","abs_f_ratio_num_var30_saldo_var30","num_med_var45_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_var5_0","ind_var5","saldo_var5","new_num_var30_0","new_num_sum","var38_ratio","num_var5","0.830235","0.805413","0.838386","0.825569","0.836354","0.827276","0.815084","0.823878","0.833199","0.84489"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var30_0","saldo_medio_var5_hace2","var15_ratio","f_diff_var_15_var_36_rank","f_diff_var_15_larger","num_var22_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_num_var30_4","new_num_group5_prcnt","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","var38","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_ult13","num_var30","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_less_60","new_ind_sum","num_var5","0.838112","0.840218","0.833212","0.806445","0.835899","0.812628","0.834643","0.82198","0.809853","0.831665"
"new_num_var5_0","saldo_medio_var5_ult3","var15_ratio","var38_ratio","ind_var5","abs_f_diff_saldo_medio_var5_ult13","ind_comb_rank","f_diff_saldo_var5_saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","saldo_var30","num_var35","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_3_sum_num","new_ftr_ult1_ult3_ratio_num_var22","n0","ind_var30","sald0_quantile_diff_1","new_ind_sum","nonzerocount.num","f_diff_var_15_var_36_rank","0.833804","0.840033","0.834173","0.825105","0.835436","0.811918","0.839175","0.825094","0.832458","0.837526"
"abs_f_ratio_num_var30_saldo_var30","abs_f_diff_imp_op_var41_efect_comer_ult1","new_ind_sum","new_num_var30_0","saldo_var42","new_num_prcnt","saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","nonzerocount.saldo","var15","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_ratio_num_var5_saldo_var5","num_var30","f_diff_var_15_var_36_rank","num_var22_ult1","f_diff_num_var43_emit_recib_ult1","f_num_3_sum_num","var38","new_num_sum","0.832538","0.827047","0.829445","0.818498","0.834489","0.828714","0.837547","0.826245","0.832736","0.841365"
"saldo_medio_var5_hace3","num_meses_var39_vig_ult3","saldo_medio_var5_ult3","max.saldo","f_diff_saldo_medio_var5_ult13","ind_comb_rank","num_var45_hace2","abs_f_diff_saldo_medio_var5_ult13","imp_op_var39_comer_ult3","saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var45_ult1","num_med_var45_ult3","f_diff_imp_op_var39_comer_ult13","var15_ratio","ind_var30","imp_op_var41_ult1","new_num_group5_sum","num_var22_hace2","f_diff_var_15_var_36_less_60","0.827444","0.823079","0.810494","0.813174","0.817376","0.803312","0.811743","0.806952","0.812737","0.8296"
"f_ratio_num_var42_saldo_var42","new_num_sum","max.saldo","abs_f_diff_saldo_medio_var5_8_ult11","f_num_3_sum_num","new_ftr_ult1_ult3_ratio_num_var45","f_diff_saldo_var5_saldo_medio_var5_hace2","num_meses_var5_ult3","new_num_prcnt","f_diff_imp_op_var39_comer_ult13","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_var5_42","f_diff_num_var22_ult3_num_med_var45_ult3","sald0_quantile_diff_1","new_ind_var30_0","abs_f_ratio_num_var5_saldo_var5","new_num_var30_0","var38_ratio","f_diff_saldo_medio_var5_8_ult11","var15_ratio","0.833509","0.819932","0.834105","0.818649","0.817596","0.812848","0.836677","0.826664","0.831323","0.837049"
"f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var5_hace3","new_num_group5_prcnt","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var8_ult3","f_diff_num_var30_4","new_ind_group5_sum","var38","saldo_medio_var5_hace2","f_diff_var_15_larger","num_var42","num_var35","saldo_var30","abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_36_rank","new_ind_var5_0","var38_ratio","abs_f_diff_imp_op_var41_efect_comer_ult1","0.824561","0.808803","0.836749","0.805968","0.820045","0.807032","0.818504","0.809303","0.81608","0.843284"
"n0","num_var22_hace3","var38_ratio","saldo_medio_var8_ult3","f_diff_var_15_var_36_rank","new_num_group5_prcnt","num_med_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_prcnt","abs_f_diff_saldo_medio_var5_ult13","imp_op_var39_ult1","new_ind_var30_0","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_36_less_60","f_num_3_sum_num","new_ftr_ult1_ult3_ratio_saldo_medio_var5","saldo_var30","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","0.839353","0.838382","0.815621","0.830424","0.834055","0.82667","0.837908","0.823902","0.832897","0.842655"
"f_diff_var_15_var_36_less_60","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","new_num_var30_0","new_num_prcnt","var15_ratio","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_of_used","f_diff_var_15_larger","f_num_non_zero_sum_ind","f_ratio_num_var42_saldo_var42","ind_comb_rank","abs_f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_0_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var5_0","f_diff_saldo_medio_var5_8_ult11","num_var30","saldo_medio_var8_ult3","0.826923","0.822546","0.82165","0.803791","0.821381","0.804483","0.817268","0.811699","0.814822","0.830825"
"f_num_quan_70_sum_saldo","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_trans_var37_ult1","new_num_group5_sum","num_var22_hace3","nonzerocount.saldo","num_var30","new_num_sum","abs_f_ratio_num_var30_saldo_var30","ind_comb_rank","f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_var5_0","f_num_quan_70_sum_imp","num_var22_ult3","ind_var5","f_diff_var_15_var_36_rank","num_med_var22_ult3","num_meses_var39_vig_ult3","num_meses_var5_ult3","0.826836","0.814015","0.822861","0.803967","0.827087","0.810643","0.83806","0.806522","0.833537","0.845069"
"num_var4","num_var22_ult1","f_diff_var_15_larger","var38","f_diff_var_15_var_38","n0","abs_f_diff_num_var30_4","new_ind_sum","var15_ratio","f_ratio_num_var42_saldo_var42","new_num_sum","nonzerocount.saldo","num_var5","new_ind_group5_sum","ind_var30","f_diff_var_15_var_36_rank","new_num_group5_sum","num_med_var22_ult3","num_var30","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","0.836579","0.837789","0.831815","0.822457","0.831764","0.810907","0.83229","0.802822","0.829982","0.841894"
"ind_var30","abs_f_ratio_num_var30_saldo_var30","new_num_group5_prcnt","f_diff_var_15_larger","f_diff_imp_op_var41_efect_comer_ult1","f_num_quan_70_sum_saldo","f_diff_num_var45_ult13","saldo_var8","abs_f_diff_saldo_var5_30","var38_ratio","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var8_ult3","var15_ratio","num_var35","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var45_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_3","imp_ent_var16_ult1","num_var45_ult3","0.834753","0.829709","0.818628","0.821025","0.832294","0.827608","0.833971","0.824419","0.829907","0.845473"
"saldo_medio_var8_ult1","f_ratio_num_var42_saldo_var42","num_var45_ult1","f_diff_num_var30_4","sald0_quantile_diff_3","new_num_group5_prcnt","num_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var15_ratio","ind_var30","sald0_quantile_diff_2","num_var22_ult3","num_meses_var39_vig_ult3","ind_var5","saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","new_ind_var30_0","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_num_var30_4","new_num_var30_0","0.829653","0.821632","0.824056","0.810268","0.829503","0.822421","0.820368","0.813799","0.817821","0.831277"
"f_diff_var_15_var_36_less_60","num_var42","abs_f_diff_saldo_var5_30","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_saldo_medio_var5_ult13","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_ult13","var15_ratio","num_var5","imp_op_var41_efect_ult3","saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var45_ult13","imp_trans_var37_ult1","ind_comb_rank","saldo_var42","0.81684","0.833287","0.829011","0.814917","0.810761","0.801707","0.828772","0.802675","0.823819","0.82462"
"f_diff_saldo_var5_saldo_medio_var5_ult1","n0","f_ratio_num_var42_saldo_var42","saldo_var42","num_of_used","f_diff_var_15_var_36_less_60","f_diff_var_15_larger","saldo_medio_var5_ult3","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_saldo_medio_var5","saldo_medio_var5_ult1","num_var35","ind_var30","saldo_var30","ind_var5","saldo_medio_var8_ult1","var15_ratio","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.828618","0.82387","0.821744","0.807859","0.821042","0.809481","0.8256","0.800953","0.815318","0.830623"
"num_of_used","new_num_sum","ind_comb_rank","abs_f_diff_saldo_medio_var5_ult13","num_meses_var39_vig_ult3","f_diff_var_15_var_36_less_60","var15","new_num_group5_sum","saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","var15_ratio","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_num_var30_4","var36","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_3","nonzerocount.num","f_diff_num_var30_4","0.824408","0.822068","0.821127","0.806544","0.818785","0.821099","0.827526","0.818515","0.826278","0.834398"
"var36","num_var42","saldo_medio_var5_hace3","num_var22_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_ent_var16_ult1","new_ind_sum","num_var45_hace3","f_diff_num_var30_4","saldo_var30","ind_var30","ind_comb_rank","abs_f_diff_saldo_var5_30","var38_ratio","saldo_medio_var5_hace2","num_meses_var39_vig_ult3","new_ind_var30_0","var15_ratio","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","0.844537","0.833983","0.838596","0.826145","0.838438","0.830753","0.833462","0.828048","0.834211","0.848066"
"f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","var38_ratio","abs_f_diff_saldo_medio_var5_8_ult11","num_var30","f_diff_var_15_var_38","f_num_3_sum_num","num_var45_ult1","saldo_var42","abs_f_ratio_num_var30_saldo_var30","abs_f_ratio_num_var5_saldo_var5","nonzerocount.saldo","num_med_var22_ult3","f_ratio_num_var42_saldo_var42","new_num_group5_prcnt","saldo_var8","f_num_quan_70_sum_saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_var5","saldo_var30","0.833618","0.813317","0.829575","0.81939","0.826666","0.821274","0.829721","0.801019","0.814065","0.835377"
"num_var35","f_num_3_sum_num","new_num_var30_0","new_ind_var30_0","abs_f_ratio_num_var5_saldo_var5","imp_op_var39_comer_ult3","f_diff_var_15_var_38","n0","ind_var30","new_ind_var5_0","saldo_medio_var5_hace3","var38_ratio","sald0_quantile_diff_3","saldo_var5","f_num_non_zero_sum_ind","f_diff_saldo_medio_var5_ult13","num_var22_ult3","var15_ratio","var38","ind_var5","0.830286","0.82597","0.832532","0.813943","0.814629","0.826307","0.822658","0.806331","0.827846","0.833529"
"new_ftr_ult1_ult3_ratio_num_var45","sald0_quantile_diff_2","saldo_var30","abs_f_diff_saldo_medio_var5_8_ult11","var15_ratio","abs_f_diff_saldo_var5_30","num_meses_var5_ult3","new_ind_var5_0","n0","saldo_medio_var8_ult1","num_var35","ind_var5","saldo_medio_var5_ult1","f_diff_num_var45_ult13","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_larger","num_var22_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_num_3_sum_num","0.834448","0.827937","0.81956","0.81253","0.815754","0.822552","0.826861","0.81703","0.812609","0.827943"
"saldo_medio_var5_ult3","num_var5","ind_var30","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_sum","new_ind_var30_0","nonzerocount.num","var15_ratio","saldo_var8","new_num_var5_0","abs_f_ratio_num_var30_saldo_var30","num_meses_var39_vig_ult3","new_num_group5_prcnt","f_diff_var_15_var_38","var38","abs_f_diff_saldo_medio_var5_8_ult11","f_num_quan_70_sum_saldo","f_num_3_sum_num","new_num_group5_sum","f_diff_var_15_var_36_cutpoint_smaller","0.833039","0.839321","0.833378","0.814887","0.8131","0.826755","0.836981","0.80676","0.831038","0.845994"
"f_diff_var_15_var_38","abs_f_ratio_num_var5_saldo_var5","sald0_quantile_diff_3","abs_f_diff_saldo_medio_var5_8_ult11","num_var42","new_num_var30_0","saldo_var30","var15_ratio","saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_num_var43_emit_recib_ult1","new_ind_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_0_group5_sum","num_var30","nonzerocount.saldo","f_diff_var_15_var_36_cutpoint_smaller","max.saldo","new_ind_sum","sald0_quantile_diff_1","0.837273","0.818213","0.814903","0.816736","0.833855","0.823977","0.83006","0.803529","0.818266","0.842434"
"saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_ult1","max.saldo","abs_f_diff_saldo_medio_var5_8_ult11","imp_trans_var37_ult1","nonzerocount.saldo","abs_f_ratio_num_var5_saldo_var5","saldo_medio_var5_ult1","new_ind_var30_0","var15","var15_ratio","f_diff_var_15_var_38","num_var30","saldo_var42","num_var45_hace2","num_med_var45_ult3","ind_var30","new_ind_group5_sum","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_num_var45_ult13","0.84163","0.842904","0.837727","0.824206","0.830963","0.829424","0.836278","0.827585","0.814111","0.832472"
